10,10,-4.11,0.00,0.00,-0.06,
10,10,-2.06,-3.56,0.00,-0.13,
10,10,-2.06,3.56,0.00,-0.13,
10,10,0.00,0.00,0.00,-1.59,
10,10,2.06,-3.56,0.00,-0.13,
10,10,2.06,3.56,0.00,-0.13,
10,10,4.11,0.00,0.00,-0.06,
10,12,-2.06,1.19,1.88,0.08,
10,12,0.00,-2.38,1.88,-0.16,
10,12,2.06,1.19,1.88,0.08,
10,13,-2.06,1.19,1.88,-0.68,
10,13,2.06,1.19,1.88,0.68,
10,14,-2.06,1.19,1.88,-0.14,
10,14,0.00,-2.38,1.88,1.04,
10,14,2.06,1.19,1.88,-0.14,
10,15,-2.06,1.19,1.88,0.62,
10,15,0.00,-2.38,1.88,-1.25,
10,15,2.06,1.19,1.88,0.62,
10,16,-2.06,-1.19,3.59,-0.01,
10,16,0.00,2.38,3.59,0.02,
10,16,2.06,-1.19,3.59,-0.01,
10,17,-2.06,-1.19,3.59,-0.01,
10,17,2.06,-1.19,3.59,0.01,
10,18,-2.06,-1.19,3.59,0.00,
10,18,0.00,2.38,3.59,-0.02,
10,18,2.06,-1.19,3.59,0.00,
10,19,-2.06,-1.19,3.59,0.02,
10,19,0.00,2.38,3.59,-0.04,
10,19,2.06,-1.19,3.59,0.02,
11,11,-4.11,0.00,0.00,-0.06,
11,11,-2.06,-3.56,0.00,-0.06,
11,11,-2.06,3.56,0.00,-0.06,
11,11,0.00,0.00,0.00,-1.59,
11,11,2.06,-3.56,0.00,-0.06,
11,11,2.06,3.56,0.00,-0.06,
11,11,4.11,0.00,0.00,-0.06,
11,12,-2.06,1.19,1.88,0.12,
11,12,0.00,-2.38,1.88,0.12,
11,12,2.06,1.19,1.88,0.12,
11,13,-2.06,1.19,1.88,-1.08,
11,13,2.06,1.19,1.88,1.08,
11,14,-2.06,1.19,1.88,0.62,
11,14,0.00,-2.38,1.88,-1.25,
11,14,2.06,1.19,1.88,0.62,
11,15,-2.06,1.19,1.88,0.46,
11,15,0.00,-2.38,1.88,0.46,
11,15,2.06,1.19,1.88,0.46,
11,16,-2.06,-1.19,3.59,0.03,
11,16,0.00,2.38,3.59,0.03,
11,16,2.06,-1.19,3.59,0.03,
11,17,-2.06,-1.19,3.59,0.04,
11,17,2.06,-1.19,3.59,-0.04,
11,18,-2.06,-1.19,3.59,0.02,
11,18,0.00,2.38,3.59,-0.04,
11,18,2.06,-1.19,3.59,0.02,
11,19,-2.06,-1.19,3.59,-0.06,
11,19,0.00,2.38,3.59,-0.06,
11,19,2.06,-1.19,3.59,-0.06,
12,12,-4.11,0.00,0.00,0.22,
12,12,-2.06,-3.56,0.00,0.22,
12,12,-2.06,3.56,0.00,0.22,
12,12,0.00,0.00,0.00,-11.16,
12,12,2.06,-3.56,0.00,0.22,
12,12,2.06,3.56,0.00,0.22,
12,12,4.11,0.00,0.00,0.22,
12,13,-4.11,0.00,0.00,0.31,
12,13,-2.06,-3.56,0.00,0.15,
12,13,-2.06,3.56,0.00,0.15,
12,13,2.06,-3.56,0.00,-0.15,
12,13,2.06,3.56,0.00,-0.15,
12,13,4.11,0.00,0.00,-0.31,
12,14,-2.06,-3.56,0.00,0.27,
12,14,-2.06,3.56,0.00,-0.27,
12,14,2.06,-3.56,0.00,0.27,
12,14,2.06,3.56,0.00,-0.27,
12,16,-2.06,1.19,1.71,-0.68,
12,16,0.00,-2.38,1.71,-0.68,
12,16,2.06,1.19,1.71,-0.68,
12,17,-2.06,1.19,1.71,-1.46,
12,17,2.06,1.19,1.71,1.46,
12,18,-2.06,1.19,1.71,0.84,
12,18,0.00,-2.38,1.71,-1.69,
12,18,2.06,1.19,1.71,0.84,
12,19,-2.06,1.19,1.71,1.21,
12,19,0.00,-2.38,1.71,1.21,
12,19,2.06,1.19,1.71,1.21,
13,13,-4.11,0.00,0.00,0.32,
13,13,-2.06,-3.56,0.00,0.04,
13,13,-2.06,3.56,0.00,0.04,
13,13,0.00,0.00,0.00,-0.14,
13,13,2.06,-3.56,0.00,0.04,
13,13,2.06,3.56,0.00,0.04,
13,13,4.11,0.00,0.00,0.32,
